,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.20161451399326324,-0.3117522597312927,0.1914646476507187,0.5479317307472229,-0.7772926688194275,0.3091713488101959,good
1,sphere,-0.3169797956943512,-0.30549487471580505,0.20587290823459625,-0.6565153002738953,-0.5044293403625488,0.5608375072479248,good
2,sphere,0.19065484404563904,0.23922283947467804,0.2172866314649582,0.4836975038051605,0.4173471927642822,0.7693231105804443,good
3,sphere,-0.3215542137622833,0.21448105573654175,0.2530607283115387,-0.7927333116531372,0.5154041051864624,0.3254726827144623,good
4,sphere,-0.27926307916641235,-0.3196343183517456,-0.26764798164367676,-0.25819653272628784,-0.8682746887207031,-0.4235959053039551,good
5,sphere,0.21534715592861176,-0.3193269670009613,-0.3108023405075073,0.6499562859535217,-0.5780479907989502,-0.4933733642101288,good
6,sphere,-0.30525803565979004,0.2225741446018219,-0.2438284158706665,-0.5671948790550232,0.34105926752090454,-0.7496455311775208,good
7,sphere,0.2540731728076935,0.2772409915924072,-0.23425158858299255,0.48175477981567383,0.6928526163101196,-0.5365328788757324,good
8,sphere,-0.05188171565532684,-0.06109619140625,0.38794979453086853,-0.0017614128300920129,-0.0350976400077343,0.9993824362754822,good
9,sphere,-0.020459234714508057,-0.006773717701435089,-0.49699053168296814,-0.08916737884283066,0.09515713155269623,-0.9914606213569641,good
10,sphere,-0.06907851994037628,0.4215547442436218,-0.05901097506284714,-0.18033331632614136,0.974873960018158,-0.13076981902122498,good
11,sphere,-0.04809753596782684,-0.4633432626724243,-0.045233022421598434,0.023805085569620132,-0.9965396523475647,-0.07963650673627853,good
12,sphere,0.40835678577423096,-0.05028863251209259,-0.04035085439682007,0.994875431060791,-0.03011840395629406,-0.09651817381381989,good
13,sphere,-0.46960029006004333,-0.06449288874864578,-0.05409431457519531,-0.9888724088668823,0.1264127641916275,-0.0784291997551918,good
14,sphere,-0.03594895079731941,-0.34824666380882263,0.2960572838783264,0.07861330360174179,-0.6411181092262268,0.7634052634239197,good
15,sphere,-0.38330528140068054,-0.06616213917732239,0.301692396402359,-0.6905902624130249,-0.195127934217453,0.6964266300201416,good
16,sphere,-0.06345275789499283,0.27877262234687805,0.26414138078689575,0.1845158189535141,0.7060561776161194,0.6836948394775391,good
17,sphere,0.34155282378196716,-0.06815547496080399,0.2870173156261444,0.783411979675293,0.10244330763816833,0.6130016446113586,good
18,sphere,-0.06740721315145493,-0.3842740058898926,-0.35322314500808716,-0.3574509620666504,-0.7587660551071167,-0.5445208549499512,good
19,sphere,0.2663812041282654,-0.036141108721494675,-0.35277822613716125,0.8392641544342041,0.02610296756029129,-0.5430970191955566,good
20,sphere,-0.06184418871998787,0.2585897743701935,-0.3708433508872986,-0.10409339517354965,0.691146731376648,-0.7151789665222168,good
21,sphere,-0.3652968406677246,-0.042465679347515106,-0.3132324516773224,-0.7516560554504395,0.1561969816684723,-0.6407929062843323,good
22,sphere,0.2642529606819153,0.28081169724464417,-0.052396126091480255,0.6936583518981934,0.6973180174827576,0.18051497638225555,good
23,sphere,-0.3760596811771393,0.27306678891181946,-0.06647645682096481,-0.7769352793693542,0.612203061580658,0.14689798653125763,good
24,sphere,-0.38107362389564514,-0.3894151747226715,-0.06688351929187775,-0.644035816192627,-0.742601215839386,-0.18374276161193848,good
25,sphere,0.26145005226135254,-0.3577768802642822,-0.05442555248737335,0.6803451180458069,-0.7305984497070312,0.057934269309043884,good
26,sphere,0.12034029513597488,-0.226432204246521,0.33272120356559753,0.27526333928108215,-0.38799577951431274,0.8795960545539856,good
27,sphere,-0.22046592831611633,-0.2328735738992691,0.34683334827423096,-0.41349703073501587,-0.31982678174972534,0.8524852395057678,good
28,sphere,-0.22980523109436035,0.1515437513589859,0.3852287530899048,-0.2884971797466278,0.2651418149471283,0.920037567615509,good
29,sphere,0.10300297290086746,0.10279221832752228,0.32468143105506897,0.4056369364261627,0.3656197488307953,0.8377236723899841,good
30,sphere,-0.19355499744415283,-0.2275092601776123,-0.4086393415927887,-0.31852224469184875,-0.5159034132957458,-0.7952278256416321,good
31,sphere,0.13888294994831085,-0.1880769431591034,-0.4236590266227722,0.37561938166618347,-0.3305880129337311,-0.8658068180084229,good
32,sphere,0.1343008279800415,0.13007596135139465,-0.424578458070755,0.35370030999183655,0.4806438982486725,-0.802419900894165,good
33,sphere,-0.22427278757095337,0.12305843830108643,-0.3719295859336853,-0.5267882943153381,0.325400710105896,-0.7852441668510437,good
34,sphere,-0.21162202954292297,0.3135959804058075,-0.2131105661392212,-0.251720666885376,0.8890149593353271,-0.38247761130332947,good
35,sphere,0.0989670678973198,0.32101672887802124,-0.2299571931362152,0.21167361736297607,0.8664034008979797,-0.45226043462753296,good
