,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,-0.003923684358596802,-0.5367565751075745,0.05304567515850067,0.4548134207725525,0.8165658712387085,0.35547852516174316,bad
1,sphere,-0.5146691799163818,-0.44645607471466064,-0.05403587222099304,0.3588835299015045,-0.9036775827407837,-0.23360122740268707,bad
2,sphere,0.04702877998352051,0.07563580572605133,0.0823298990726471,0.7579565644264221,0.578322172164917,0.3017372786998749,bad
3,sphere,-0.5107810497283936,0.06134776771068573,-0.04668644070625305,-0.6326900720596313,0.726459264755249,0.2682538628578186,bad
4,sphere,-0.48840785026550293,-0.4972865879535675,-0.5133647322654724,-0.4068457782268524,-0.9128035306930542,-0.03558466210961342,bad
5,sphere,0.04058241844177246,-0.45801669359207153,-0.39284154772758484,0.6124695539474487,0.277937114238739,-0.7400216460227966,bad
6,sphere,-0.4922247529029846,0.12763184309005737,-0.5474246740341187,-0.5913313627243042,0.43574103713035583,-0.6785697937011719,bad
7,sphere,0.050585418939590454,-0.009172230958938599,-0.4860450029373169,0.5237744450569153,0.7212708592414856,-0.4532425105571747,bad
8,sphere,-0.2733204960823059,-0.159626305103302,0.22718489170074463,-0.28234806656837463,-0.28610163927078247,0.9156557321548462,bad
9,sphere,-0.176982119679451,-0.030395954847335815,-0.595622181892395,0.4208877980709076,0.11182714998722076,-0.9001933932304382,bad
10,sphere,-0.2313014268875122,0.1285366415977478,-0.21641598641872406,-0.08213771879673004,0.9878354668617249,-0.13203923404216766,bad
11,sphere,-0.1640939861536026,-0.6367636919021606,-0.2090483009815216,-0.2551470994949341,-0.6955695748329163,0.6716271042823792,bad
12,sphere,0.2406097948551178,-0.24563799798488617,-0.17609277367591858,0.8266313672065735,-0.4857015311717987,0.28420889377593994,bad
13,sphere,-0.5606880784034729,-0.04981735348701477,-0.233213409781456,-0.9553303122520447,-0.06305500864982605,-0.28873518109321594,bad
14,sphere,-0.15261034667491913,-0.3606147766113281,-0.019491612911224365,-0.50041264295578,-0.14944037795066833,0.8527923226356506,bad
15,sphere,-0.5472801923751831,-0.06856116652488708,0.15694959461688995,-0.18302291631698608,-0.07917831838130951,0.9799149632453918,bad
16,sphere,-0.1761510819196701,0.19282197952270508,0.06279990077018738,-0.04005137085914612,0.9717119336128235,0.23274840414524078,bad
17,sphere,0.056752413511276245,-0.22110605239868164,0.17444360256195068,0.24782860279083252,-0.44550761580467224,0.8602929711341858,bad
18,sphere,-0.24988870322704315,-0.5604322552680969,-0.4621976315975189,-0.191661074757576,-0.8633334040641785,-0.46682044863700867,bad
19,sphere,0.11545740067958832,-0.23530861735343933,-0.480038046836853,0.7753713726997375,-0.4885706305503845,-0.4001222848892212,bad
20,sphere,-0.31683894991874695,0.0321478545665741,-0.4684321880340576,-0.37384405732154846,0.08001599460840225,-0.9240335822105408,bad
21,sphere,-0.48142221570014954,-0.09663274884223938,-0.5279532670974731,-0.3471181094646454,-0.5603175163269043,-0.7520326972007751,bad
