,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.3120088577270508,-0.23311695456504822,0.25037163496017456,0.2536092698574066,-0.7696155309677124,0.5859813690185547,good
1,sphere,-0.2563021779060364,-0.07971888780593872,0.2147723138332367,-0.32225990295410156,-0.36828696727752686,0.8720740675926208,good
2,sphere,0.24302631616592407,0.20067423582077026,0.19018977880477905,0.5112553834915161,0.3655366599559784,0.7778180241584778,good
3,sphere,-0.3598395586013794,0.2803787887096405,0.3288962244987488,-0.641357421875,0.06868161261081696,0.7641620635986328,good
4,sphere,-0.2764853537082672,-0.24443727731704712,-0.20171740651130676,-0.760326087474823,-0.43550118803977966,-0.48191583156585693,good
5,sphere,0.3032512068748474,-0.13630473613739014,-0.3425143361091614,0.3899857997894287,-0.47612592577934265,-0.7881721258163452,good
6,sphere,-0.2626546621322632,0.33433571457862854,-0.1570446789264679,-0.6723459959030151,0.7242626547813416,-0.15295298397541046,good
7,sphere,0.2832925319671631,0.3449254035949707,-0.22941049933433533,0.823752224445343,0.407309889793396,-0.39437398314476013,good
8,sphere,0.01647964119911194,-0.003408282995223999,0.30079346895217896,-0.031073031947016716,0.13685870170593262,0.9901031255722046,good
9,sphere,0.01785394549369812,0.12374922633171082,-0.4026104807853699,-0.07346978038549423,0.25508230924606323,-0.9641240835189819,good
10,sphere,-0.09327344596385956,0.5384802222251892,0.09206792712211609,-0.30929848551750183,0.9485074281692505,-0.06832285970449448,good
11,sphere,-0.00978386402130127,-0.3258240222930908,-0.07556614279747009,-0.16442805528640747,-0.9852225184440613,0.04795970395207405,good
12,sphere,0.4591812193393707,0.08512797951698303,0.03415146470069885,0.9406177997589111,0.3382457196712494,0.02877206914126873,good
13,sphere,-0.406262069940567,0.039185404777526855,0.07854288816452026,-0.9912066459655762,-0.019026625901460648,0.13094788789749146,good
14,sphere,-0.061824291944503784,-0.23483505845069885,0.2151660919189453,-0.2932928502559662,-0.7425202131271362,0.6021985411643982,good
15,sphere,-0.3454767167568207,0.08910393714904785,0.2314058244228363,-0.5760613083839417,-0.4040646553039551,0.7105527520179749,good
16,sphere,-0.07483500242233276,0.3679054379463196,0.2978098690509796,0.325140118598938,0.27527719736099243,0.9047133922576904,good
17,sphere,0.4322097599506378,-0.0767156183719635,0.2803170382976532,0.7058114409446716,0.237037792801857,0.6675651669502258,good
18,sphere,-0.037423133850097656,-0.3113059401512146,-0.3065268397331238,-0.060889434069395065,-0.881614089012146,-0.4680268466472626,good
19,sphere,0.3364578187465668,0.12561428546905518,-0.3681013584136963,0.7713072896003723,0.3992742896080017,-0.4956461787223816,good
20,sphere,0.009460091590881348,0.4353458881378174,-0.20525136590003967,-0.20545069873332977,0.7301639318466187,-0.6516523957252502,good
21,sphere,-0.30772480368614197,0.06593313813209534,-0.24285581707954407,-0.9035934209823608,-0.038652319461107254,-0.4266437590122223,good
22,sphere,0.25443580746650696,0.3899804353713989,0.0734173059463501,0.6361120343208313,0.6244985461235046,0.45316991209983826,good
23,sphere,-0.36334556341171265,0.3687807619571686,0.13597926497459412,-0.851301908493042,0.5229734778404236,-0.042232975363731384,good
24,sphere,-0.2610330283641815,-0.2832792103290558,0.0194624662399292,0.11266917735338211,-0.7667170763015747,0.632020890712738,good
25,sphere,0.3146269619464874,-0.25357261300086975,-0.05932936072349548,0.661826491355896,-0.7411953210830688,-0.11231672763824463,good
26,sphere,0.2389785647392273,-0.11025756597518921,0.2975096106529236,0.0739002451300621,-0.23816634714603424,0.9684087038040161,good
27,sphere,-0.1892489194869995,-0.026978611946105957,0.29571425914764404,-0.277378648519516,-0.32383498549461365,0.9045396447181702,good
28,sphere,-0.24728016555309296,0.19575408101081848,0.3097856938838959,-0.14273908734321594,-0.21782998740673065,0.9654923677444458,good
29,sphere,0.2094019651412964,0.09869828820228577,0.2754706144332886,0.37006044387817383,0.4235907793045044,0.8268168568611145,good
30,sphere,-0.2019178867340088,-0.12421339750289917,-0.3561723530292511,-0.5672533512115479,-0.3337353765964508,-0.7528905868530273,good
31,sphere,0.17714568972587585,-0.02136853337287903,-0.41244256496429443,0.20092038810253143,-0.2442864030599594,-0.9486597180366516,good
32,sphere,0.19835975766181946,0.2848629355430603,-0.4333827793598175,0.2681938111782074,0.38149315118789673,-0.8846100568771362,good
33,sphere,-0.15125688910484314,0.2582775354385376,-0.345863401889801,-0.2136070877313614,0.535473108291626,-0.8170927166938782,good
34,sphere,-0.1926478147506714,0.4565601944923401,-0.023646056652069092,-0.6568307280540466,0.7451927065849304,-0.11515772342681885,good
35,sphere,0.13151884078979492,0.5145764350891113,-0.07924574613571167,0.32528507709503174,0.9269360303878784,-0.1870274692773819,good
36,sphere,0.06679432094097137,0.5079469680786133,0.13740193843841553,0.4511861801147461,0.7020683288574219,0.5509365200996399,good
37,sphere,-0.22063258290290833,0.4772063195705414,0.2629684805870056,-0.5290281772613525,0.7529379725456238,0.3914251923561096,good
38,sphere,0.1459415853023529,-0.32480135560035706,-0.18254128098487854,0.166417196393013,-0.9072965979576111,-0.3861583173274994,good
39,sphere,-0.18305298686027527,-0.28556644916534424,-0.195753812789917,-0.08600763976573944,-0.9483044743537903,-0.30548518896102905,good
40,sphere,-0.20732465386390686,-0.22112935781478882,0.036966606974601746,-0.24737964570522308,-0.8189440369606018,0.5178164839744568,good
41,sphere,0.16670283675193787,-0.29784145951271057,0.13981270790100098,0.023971252143383026,-0.8920868635177612,0.4512276351451874,good
42,sphere,0.42237594723701477,-0.0509791374206543,-0.2626687288284302,0.9393558502197266,-0.03856918588280678,-0.34076830744743347,good
43,sphere,0.42897167801856995,-0.21086931228637695,0.12480074167251587,0.6755489706993103,-0.7373064160346985,0.0035549404565244913,good
44,sphere,0.4042769968509674,0.059516921639442444,0.1363418996334076,0.7522453665733337,0.3342360556125641,0.5678143501281738,good
45,sphere,0.3625909984111786,0.2211768627166748,-0.127311110496521,0.9326547980308533,0.25101521611213684,-0.25912636518478394,good
46,sphere,-0.32639622688293457,-0.03545376658439636,0.155617356300354,-0.7144991159439087,-0.40915048122406006,0.5675268769264221,good
47,sphere,-0.3592541813850403,-0.13754746317863464,-0.042621731758117676,-0.9507697224617004,-0.22767676413059235,-0.21023856103420258,good
48,sphere,-0.35591503977775574,0.2388412058353424,-0.022464275360107422,-0.9320619106292725,0.3438684642314911,-0.11408356577157974,good
49,sphere,-0.3700651526451111,0.20040345191955566,0.2608507573604584,-0.936513364315033,0.16392943263053894,0.3099515438079834,good
50,sphere,-0.00723797082901001,-0.05786660313606262,0.30787193775177,-0.04553048312664032,-0.15795430541038513,0.9863961935043335,good
