,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.2677845358848572,-0.22805389761924744,0.2656823694705963,0.6746904850006104,-0.5915063619613647,0.4414896070957184,good
1,sphere,-0.23572736978530884,-0.232651486992836,0.2811979055404663,-0.6437153816223145,-0.5461657047271729,0.5360350608825684,good
2,sphere,0.264210045337677,0.2748093008995056,0.2715291976928711,0.3868458569049835,0.5918452739715576,0.7071559429168701,good
3,sphere,-0.23087435960769653,0.2811465263366699,0.27580034732818604,-0.6058942675590515,0.649826169013977,0.4589313268661499,good
4,sphere,-0.23037241399288177,-0.223123699426651,-0.24296297132968903,-0.6841360330581665,-0.5067044496536255,-0.5246031284332275,good
5,sphere,0.26332318782806396,-0.24569228291511536,-0.24731144309043884,0.7927524447441101,-0.46565279364585876,-0.3933333158493042,good
6,sphere,-0.2316725254058838,0.26633596420288086,-0.24109481275081635,-0.8089990615844727,0.34934231638908386,-0.4727371633052826,good
7,sphere,0.2873474359512329,0.26125407218933105,-0.23663538694381714,0.49621427059173584,0.3877410590648651,-0.7768065929412842,good
8,sphere,0.00820932537317276,-0.00950312614440918,0.4464004635810852,-0.017767392098903656,-0.061573270708322525,0.9979443550109863,good
9,sphere,0.026214532554149628,-0.004205688834190369,-0.41933685541152954,0.07548300176858902,-0.04473979026079178,-0.9961428046226501,good
10,sphere,0.04606080800294876,0.4833112955093384,0.008175432682037354,0.07406775653362274,0.9859411716461182,-0.1497795432806015,good
11,sphere,-0.024810977280139923,-0.43700751662254333,-0.0033546090126037598,0.013452384620904922,-0.9985277056694031,0.05254717543721199,good
12,sphere,0.4418503940105438,0.039921097457408905,0.019143030047416687,0.9979379177093506,-0.06189808249473572,-0.016985777765512466,good
13,sphere,-0.4383699595928192,0.018742024898529053,0.007984660565853119,-0.9964512586593628,-0.024357758462429047,-0.08057034015655518,good
14,sphere,-0.003186441957950592,-0.3112680912017822,0.38074567914009094,-0.10168001800775528,-0.6717206835746765,0.7337931990623474,good
15,sphere,-0.3008710443973541,0.0012058615684509277,0.31316232681274414,-0.710269570350647,-0.008466547355055809,0.7038788795471191,good
16,sphere,0.025499291718006134,0.339306116104126,0.33658599853515625,-0.002764298114925623,0.7069244980812073,0.7072835564613342,good
17,sphere,0.3476256728172302,0.018907085061073303,0.32632148265838623,0.7593934535980225,-0.035929951816797256,0.6496387720108032,good
18,sphere,-0.004461213946342468,-0.3044090270996094,-0.29911190271377563,-0.011897367425262928,-0.6651224493980408,-0.7466395497322083,good
19,sphere,0.3479633927345276,0.008355356752872467,-0.3087412714958191,0.7623745799064636,-0.05877938121557236,-0.644460916519165,good
20,sphere,0.040809400379657745,0.313610315322876,-0.3094227910041809,0.1035902351140976,0.7349367737770081,-0.6701768636703491,good
21,sphere,-0.29634717106819153,0.023830175399780273,-0.30237776041030884,-0.7772809863090515,0.08519811928272247,-0.6233583092689514,good
22,sphere,0.3474476635456085,0.3644673228263855,0.006155252456665039,0.6727848052978516,0.7382088303565979,-0.04907450079917908,good
23,sphere,-0.29611656069755554,0.3336188495159149,-0.007029220461845398,-0.713712751865387,0.6862432956695557,0.14030075073242188,good
24,sphere,-0.323857843875885,-0.2930682301521301,-0.012040115892887115,-0.7874643206596375,-0.615241289138794,0.037122417241334915,good
25,sphere,0.3272942006587982,-0.2737172245979309,0.02902417629957199,0.6432880759239197,-0.7647581696510315,-0.03640613704919815,good
26,sphere,0.20363375544548035,-0.128816157579422,0.40582895278930664,0.3880036771297455,-0.32057440280914307,0.864109456539154,good
27,sphere,-0.14337855577468872,-0.1411411315202713,0.39801865816116333,-0.38361772894859314,-0.40339648723602295,0.8307278752326965,good
28,sphere,-0.15802490711212158,0.201364666223526,0.39708438515663147,-0.4639973044395447,0.4988626539707184,0.7320126891136169,good
29,sphere,0.2121654748916626,0.18452155590057373,0.37548816204071045,0.3653275966644287,0.4934101700782776,0.7893555164337158,good
30,sphere,-0.14678576588630676,-0.15551155805587769,-0.3517809808254242,-0.35933104157447815,-0.41063356399536133,-0.8380102515220642,good
31,sphere,0.17508560419082642,-0.13972590863704681,-0.392556369304657,0.3470272421836853,-0.30585047602653503,-0.8865819573402405,good
32,sphere,0.18469244241714478,0.1436404436826706,-0.38303837180137634,0.4251311421394348,0.38063469529151917,-0.82120680809021,good
33,sphere,-0.15750807523727417,0.1486579179763794,-0.37570786476135254,-0.4185706079006195,0.3146606385707855,-0.8519314527511597,good
34,sphere,-0.17165827751159668,0.4242979884147644,-0.1606133133172989,-0.29102522134780884,0.9286234378814697,-0.2301367223262787,good
35,sphere,0.162396639585495,0.40030473470687866,-0.1715230643749237,0.16225403547286987,0.9198059439659119,-0.3572542071342468,good
36,sphere,0.18323612213134766,0.40846821665763855,0.18293069303035736,0.30641064047813416,0.8426785469055176,0.4427250921726227,good
37,sphere,-0.1362307369709015,0.3919849693775177,0.16795264184474945,-0.4857845902442932,0.775947630405426,0.4023909568786621,good
38,sphere,0.19509181380271912,-0.3843909502029419,-0.14755958318710327,0.5241411328315735,-0.8355908989906311,-0.16451071202754974,good
39,sphere,-0.15116561949253082,-0.3732820749282837,-0.14130078256130219,-0.34446242451667786,-0.8861821889877319,-0.30988186597824097,good
40,sphere,-0.13012555241584778,-0.365862637758255,0.17743749916553497,-0.38148730993270874,-0.8335838317871094,0.3995063006877899,good
41,sphere,0.17912083864212036,-0.33233147859573364,0.2049732804298401,0.40007394552230835,-0.8713118433952332,0.2841770350933075,good
42,sphere,0.3787885308265686,-0.1349450647830963,-0.12845918536186218,0.8188328146934509,-0.41740182042121887,-0.3940666615962982,good
43,sphere,0.40260154008865356,-0.13669797778129578,0.1712203323841095,0.8634562492370605,-0.37628957629203796,0.33593064546585083,good
44,sphere,0.4067522883415222,0.17450034618377686,0.17077086865901947,0.8736240863800049,0.32037782669067383,0.3662501275539398,good
45,sphere,0.3702050447463989,0.16835454106330872,-0.16382642090320587,0.8694303631782532,0.26292186975479126,-0.41828563809394836,good
46,sphere,-0.3761740028858185,-0.17753303050994873,0.15925239026546478,-0.8155075907707214,-0.51963210105896,0.2548135817050934,good
47,sphere,-0.35860198736190796,-0.1720540076494217,-0.11203541606664658,-0.9155219793319702,-0.3129369914531708,-0.25276485085487366,good
48,sphere,-0.3655242919921875,0.15780508518218994,-0.1600089967250824,-0.8599092960357666,0.24684877693653107,-0.446790486574173,good
