,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.2360122799873352,-0.2992020547389984,0.21227043867111206,0.5187778472900391,-0.07993780076503754,0.8511636257171631,good
1,sphere,-0.22963504493236542,-0.2530878186225891,0.22906085848808289,-0.21874456107616425,-0.9372255802154541,0.2715860605239868,good
2,sphere,0.3245844841003418,0.29456794261932373,0.22215163707733154,0.7723765969276428,0.4759978950023651,0.42054787278175354,good
3,sphere,-0.2369048148393631,0.26802271604537964,0.21771523356437683,-0.592567503452301,0.46283605694770813,0.6592772603034973,good
4,sphere,-0.25449338555336,-0.24332842230796814,-0.24018530547618866,-0.4603009521961212,-0.5858944058418274,-0.6669713854789734,good
5,sphere,0.2508835196495056,-0.2601032257080078,-0.25203895568847656,0.769655168056488,-0.5303490161895752,-0.3554726839065552,good
6,sphere,-0.2626194953918457,0.23525159060955048,-0.2608410716056824,-0.7269368171691895,0.27928757667541504,-0.6273446083068848,good
7,sphere,0.28060537576675415,0.2945981025695801,-0.26752156019210815,0.3276573121547699,0.761817216873169,-0.5588158965110779,good
8,sphere,0.0035417526960372925,0.022250890731811523,0.4469699263572693,-0.04207739979028702,0.08856531232595444,0.9951812624931335,good
9,sphere,0.018830060958862305,-0.004648745059967041,-0.4418337941169739,-0.06059936434030533,0.11934369802474976,-0.9910019040107727,good
10,sphere,-0.016241833567619324,0.45507583022117615,-0.017980128526687622,-0.007658401504158974,0.9999144673347473,-0.01060420647263527,good
11,sphere,0.025623783469200134,-0.4554324150085449,0.01868559420108795,-0.15159577131271362,-0.9651033282279968,-0.21352851390838623,good
12,sphere,0.4421277940273285,0.0029425472021102905,0.0006902366876602173,0.9927970767021179,0.11860088258981705,0.0169659610837698,good
13,sphere,-0.43952375650405884,-0.006731018424034119,0.01590810716152191,-0.9964442253112793,-0.016694268211722374,0.08258453011512756,good
14,sphere,-0.021109968423843384,-0.3020545244216919,0.34287020564079285,-0.4149993658065796,-0.5646762251853943,0.7133836150169373,good
15,sphere,-0.29296472668647766,0.02364256978034973,0.3205990493297577,-0.5645847916603088,0.18381500244140625,0.8046466112136841,good
16,sphere,0.049747616052627563,0.36903655529022217,0.2720184624195099,0.04135759547352791,0.8448344469070435,0.5334270000457764,good
17,sphere,0.31484484672546387,-0.0021178126335144043,0.2883637547492981,0.5958497524261475,-0.0690167099237442,0.8001248240470886,good
18,sphere,0.03234143555164337,-0.3552703857421875,-0.34452319145202637,0.1035376638174057,-0.8474366664886475,-0.5207024812698364,good
19,sphere,0.3179808259010315,0.015351906418800354,-0.25816652178764343,0.5681982636451721,-0.19361965358257294,-0.7997888922691345,good
20,sphere,0.009932935237884521,0.350502610206604,-0.2979089021682739,0.1970399171113968,0.7708484530448914,-0.6057788729667664,good
21,sphere,-0.34489041566848755,0.038261979818344116,-0.2986108362674713,-0.7830126881599426,0.25410985946655273,-0.5677315592765808,good
22,sphere,0.3236488699913025,0.2881784737110138,0.01489284634590149,0.5849822759628296,0.8098701238632202,0.043658435344696045,good
23,sphere,-0.3308599889278412,0.2995995879173279,0.024098515510559082,-0.5944743752479553,0.8010795712471008,-0.06979726254940033,good
24,sphere,-0.31244009733200073,-0.34965163469314575,-0.017445936799049377,-0.5681731700897217,-0.8219977021217346,0.03871772438287735,good
25,sphere,0.36340171098709106,-0.31473153829574585,-0.06208112835884094,0.719711422920227,-0.6318451762199402,-0.2877275049686432,good
26,sphere,0.13622823357582092,-0.1591414511203766,0.29908645153045654,0.5021898746490479,-0.4564726650714874,0.7344643473625183,good
27,sphere,-0.13969755172729492,-0.1729213297367096,0.4033188223838806,-0.07513786107301712,-0.23140759766101837,0.9699509143829346,good
28,sphere,-0.19817611575126648,0.1223774328827858,0.3672100901603699,-0.42956435680389404,0.10875264555215836,0.8964637517929077,good
29,sphere,0.1508811116218567,0.20309580862522125,0.4270634055137634,0.1728537231683731,0.2743268311023712,0.9459737539291382,good
30,sphere,-0.1315487027168274,-0.16137617826461792,-0.34828585386276245,-0.5692851543426514,-0.3363182544708252,-0.7502029538154602,good
31,sphere,0.13191619515419006,-0.18779882788658142,-0.38641977310180664,0.44700121879577637,-0.4314693510532379,-0.7835968732833862,good
