,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.19577114284038544,-0.22713740170001984,0.30111879110336304,0.7977782487869263,-0.6028950810432434,0.008214366622269154,good
1,sphere,-0.23655718564987183,-0.18016491830348969,0.15211591124534607,-0.5713329315185547,-0.30690181255340576,0.7611766457557678,good
2,sphere,0.1993398219347,0.30859631299972534,0.27110594511032104,0.2719890773296356,0.7929785847663879,0.5451669096946716,good
3,sphere,-0.20046807825565338,0.3120853900909424,0.3951508402824402,-0.202619269490242,0.6114336252212524,0.7649145722389221,good
4,sphere,-0.20554526150226593,-0.14929507672786713,-0.23444804549217224,-0.5119913816452026,-0.4115772247314453,-0.7539687752723694,good
5,sphere,0.36572521924972534,-0.2612767219543457,-0.21972335875034332,-0.12219579517841339,-0.9920457601547241,-0.030223311856389046,good
6,sphere,-0.20262916386127472,0.2928049564361572,-0.21741266548633575,-0.7288862466812134,-0.4488389194011688,-0.5169801115989685,good
7,sphere,0.3288869261741638,0.24807071685791016,-0.2671727240085602,0.4380897581577301,0.5349145531654358,-0.7224567532539368,good
8,sphere,0.021043837070465088,0.015314489603042603,0.43375882506370544,0.15073812007904053,-0.03191351145505905,0.9880584478378296,good
9,sphere,-0.047810181975364685,0.0031533539295196533,-0.4584870934486389,-0.5737621784210205,-0.06251054257154465,-0.8166329264640808,good
10,sphere,-0.09435257315635681,0.4833076000213623,0.018276214599609375,-0.082657590508461,0.9930194020271301,0.08414388447999954,good
11,sphere,0.02041265368461609,-0.40550655126571655,-0.004259750247001648,0.08035703748464584,-0.910263180732727,-0.4061571955680847,good
12,sphere,0.5375348925590515,0.10792122781276703,0.041260555386543274,0.993736982345581,0.08237851411104202,-0.07550210505723953,good
13,sphere,-0.4226253628730774,-0.031002670526504517,0.07800818979740143,-0.4581294357776642,0.8569212555885315,-0.2362276017665863,good
14,sphere,0.11337842047214508,-0.3627188205718994,0.3631351590156555,0.08303411304950714,-0.5938776731491089,0.8002591133117676,good
15,sphere,-0.28074318170547485,0.049433186650276184,0.29657530784606934,-0.3753403425216675,-0.6095619201660156,0.6982505917549133,good
16,sphere,0.041189685463905334,0.3449086844921112,0.31842923164367676,0.3810189366340637,0.5598024129867554,0.7358300685882568,good
17,sphere,0.425265908241272,0.006189063191413879,0.39663755893707275,0.7437317967414856,-0.09588812291622162,0.6615651249885559,good
18,sphere,0.012124821543693542,-0.2201087921857834,-0.3696584701538086,-0.0830950066447258,-0.9126622080802917,-0.4001785218715668,good
19,sphere,0.4033835530281067,-0.11807776987552643,-0.28469136357307434,0.7485052347183228,-0.02410087361931801,-0.6626907587051392,good
20,sphere,-0.03518463671207428,0.40584248304367065,-0.2828272879123688,0.2146025449037552,0.7616083025932312,-0.6114723682403564,good
21,sphere,-0.17380575835704803,0.02087201178073883,-0.17906205356121063,-0.8260580897331238,0.3327970504760742,-0.45483410358428955,good
22,sphere,0.3823714256286621,0.33803117275238037,0.07335354387760162,0.5288569927215576,0.8482243418693542,-0.028734639286994934,good
23,sphere,-0.33086103200912476,0.3275008797645569,0.07209943234920502,-0.8245049118995667,0.5499827265739441,0.13308177888393402,good
24,sphere,-0.3577575385570526,-0.24147306382656097,0.04089190065860748,-0.7655085325241089,-0.6352636218070984,0.10216093063354492,good
25,sphere,0.34358811378479004,-0.2757883667945862,0.05895741283893585,0.6246768236160278,-0.7344069480895996,0.2653777301311493,good
26,sphere,0.1684960126876831,-0.15442968904972076,0.4568599462509155,-0.07512914389371872,-0.10414339601993561,0.9917205572128296,good
27,sphere,-0.08056671917438507,-0.09087623655796051,0.35588473081588745,-0.40844225883483887,-0.5576808452606201,0.7226111888885498,good
28,sphere,-0.13764727115631104,0.18078860640525818,0.4444671869277954,0.06064850464463234,0.3259176015853882,0.9434508681297302,good
29,sphere,0.21871121227741241,0.23451803624629974,0.43412208557128906,0.23706987500190735,0.49586960673332214,0.8354108929634094,good
30,sphere,-0.06130324304103851,-0.10074193775653839,-0.31721967458724976,-0.7103049755096436,-0.2447381317615509,-0.6599773168563843,good
31,sphere,0.2521345019340515,-0.2260776311159134,-0.3656821846961975,0.23112371563911438,-0.7009275555610657,-0.6747461557388306,good
32,sphere,0.22430981695652008,0.1408074051141739,-0.3748894929885864,0.3920721709728241,0.476467102766037,-0.7869297862052917,good
33,sphere,-0.11292137205600739,0.26061946153640747,-0.31683242321014404,-0.7448577284812927,-0.2709890604019165,-0.6097145676612854,good
34,sphere,-0.24870994687080383,0.5113861560821533,-0.1411660760641098,-0.45451676845550537,0.8745347261428833,-0.16912564635276794,good
35,sphere,0.1337210088968277,0.35670751333236694,-0.1933167427778244,0.537641167640686,0.8343878388404846,-0.12140361219644547,good
