,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.1929817497730255,-0.3864971995353699,0.10567517578601837,-0.015738358721137047,-0.6485477685928345,0.7610113024711609,bad
1,sphere,-0.5368887186050415,-0.5122148990631104,0.0808366984128952,0.0911262258887291,-0.9313687682151794,0.35248857736587524,bad
2,sphere,-0.04477560520172119,0.1341802179813385,0.06608107686042786,-0.9021044373512268,0.21132001280784607,-0.37623345851898193,bad
3,sphere,-0.30887570977211,0.1335330307483673,-0.004593878984451294,-0.8454372882843018,-0.44245976209640503,0.29910731315612793,bad
4,sphere,-0.5362334251403809,-0.5111981630325317,-0.47356849908828735,0.1993248462677002,-0.9797027111053467,0.02126430533826351,bad
5,sphere,0.03802390396595001,-0.3583360016345978,-0.4079517126083374,0.9373007416725159,-0.285945326089859,0.19925494492053986,bad
6,sphere,-0.4620267450809479,0.04480433464050293,-0.5627741813659668,-0.4522221088409424,0.24428126215934753,-0.8578006029129028,bad
7,sphere,0.24597865343093872,0.008686438202857971,-0.15865597128868103,0.015432034619152546,0.9906708002090454,0.1354004293680191,bad
8,sphere,-0.19691306352615356,-0.2799140214920044,0.22287088632583618,0.25772321224212646,0.587800145149231,0.7668570280075073,bad
9,sphere,-0.3104693293571472,-0.26967790722846985,-0.7585866451263428,-0.5137451887130737,-0.14187462627887726,-0.8461308479309082,bad
10,sphere,-0.2479214072227478,0.1881130337715149,-0.2947543263435364,-0.1732175201177597,0.8485012054443359,0.5000414252281189,bad
11,sphere,-0.18524591624736786,-0.731118381023407,-0.2677299678325653,0.49504703283309937,-0.8645783066749573,-0.08621304482221603,bad
12,sphere,0.2874707579612732,-0.15115003287792206,-0.1664145439863205,0.933961808681488,0.18978449702262878,-0.302815318107605,bad
13,sphere,-0.7310448288917542,-0.300749272108078,-0.2952997088432312,-0.8503291010856628,-0.2432357519865036,-0.4666655957698822,bad
14,sphere,-0.23531004786491394,-0.6169878244400024,0.26349690556526184,0.06050460413098335,-0.470428466796875,0.8803614974021912,bad
15,sphere,-0.5866628289222717,-0.16832783818244934,0.10371783375740051,-0.8593752384185791,0.45272064208984375,0.23773550987243652,bad
16,sphere,-0.27209022641181946,0.0848492980003357,0.01851317286491394,0.1653333157300949,0.5572444200515747,0.8137220144271851,bad
17,sphere,0.30429503321647644,-0.033812910318374634,0.1560240089893341,0.7709367871284485,0.635725736618042,0.03884725645184517,bad
18,sphere,-0.21927514672279358,-0.6177966594696045,-0.629875898361206,-0.24100475013256073,-0.5283446907997131,-0.8141060471534729,bad
19,sphere,0.03805860877037048,-0.2690412402153015,-0.629042387008667,0.7784488797187805,-0.26894304156303406,-0.5671745538711548,bad
20,sphere,-0.21904827654361725,0.07306194305419922,-0.5529963374137878,0.5024979710578918,0.2802809774875641,-0.8178864121437073,bad
21,sphere,-0.5595641732215881,-0.08570024371147156,-0.519056499004364,-0.46838533878326416,-0.5741215348243713,-0.6715649962425232,bad
22,sphere,0.020741552114486694,0.11913281679153442,-0.2701784372329712,0.7893915176391602,0.6110522747039795,-0.05895908921957016,bad
23,sphere,-0.5556105971336365,0.1439373791217804,-0.28032106161117554,-0.7376245260238647,0.6554606556892395,0.16211538016796112,bad
24,sphere,-0.5767216682434082,-0.5659117102622986,-0.21629729866981506,-0.8146538734436035,-0.17401625216007233,0.5532246232032776,bad
25,sphere,0.09257107973098755,-0.5472736954689026,-0.2572159469127655,0.4229120910167694,-0.6638590097427368,-0.6167954206466675,bad
26,sphere,0.09405070543289185,-0.18836486339569092,0.16917376220226288,0.34303802251815796,-0.513753354549408,0.7863729596138,bad
27,sphere,-0.21318629384040833,-0.33374759554862976,0.13945622742176056,-0.2814665138721466,0.8213085532188416,0.4962145686149597,bad
28,sphere,-0.4522860646247864,-0.04350292682647705,0.20787429809570312,-0.38046082854270935,0.31173112988471985,0.8706740736961365,bad
29,sphere,0.14666831493377686,0.022914335131645203,0.20808565616607666,0.8967195749282837,0.13920849561691284,0.4201367497444153,bad
30,sphere,-0.11662924289703369,-0.261809766292572,-0.5664463043212891,-0.23376880586147308,-0.058492641896009445,-0.970531165599823,bad
31,sphere,-0.13422346115112305,-0.4662698209285736,-0.6949807405471802,-0.38556820154190063,-0.3574375510215759,-0.85063236951828,bad
32,sphere,-0.11512488126754761,-0.0852402001619339,-0.6430467367172241,0.0804668590426445,0.41697457432746887,-0.9053492546081543,bad
33,sphere,-0.471421480178833,-0.12722232937812805,-0.6821456551551819,-0.5926971435546875,0.0882648229598999,-0.8005743622779846,bad
34,sphere,-0.4052790701389313,0.1923433393239975,-0.29945987462997437,-0.2923985719680786,0.737138032913208,0.6092050075531006,bad
35,sphere,-0.02699875831604004,0.2310248166322708,-0.4200975298881531,0.8057634234428406,0.5914849638938904,0.029846228659152985,bad
36,sphere,0.004833206534385681,0.12304574251174927,-0.008107438683509827,0.12274622917175293,0.9322731494903564,0.34029415249824524,bad
37,sphere,-0.2682937979698181,0.20448772609233856,0.14071184396743774,0.4502713680267334,0.5206333994865417,0.7253941297531128,bad
38,sphere,-0.07785835862159729,-0.5215692520141602,-0.37580499053001404,0.6108346581459045,-0.6939553022384644,0.3811917006969452,bad
39,sphere,-0.4596029818058014,-0.569307267665863,-0.4722762703895569,-0.7816623449325562,-0.1530953049659729,-0.6046203970909119,bad
40,sphere,-0.3789442777633667,-0.5864070057868958,-0.04981908202171326,-0.39764726161956787,-0.8326411843299866,0.38546767830848694,bad
41,sphere,-0.10141313076019287,-0.6842502951622009,-0.039147794246673584,0.2636195421218872,-0.8580853939056396,0.44067490100860596,bad
42,sphere,0.14103075861930847,-0.47547921538352966,-0.46777260303497314,0.15688076615333557,-0.8242692947387695,-0.544029951095581,bad
43,sphere,0.18268150091171265,-0.4724055528640747,-0.08568035066127777,0.8811455368995667,-0.4707060158252716,-0.04492706432938576,bad
44,sphere,0.21342647075653076,0.052472859621047974,-0.016827240586280823,0.9349498748779297,0.34355199337005615,-0.08854775875806808,bad
45,sphere,0.3872748017311096,0.057580605149269104,-0.3691810965538025,0.9135987758636475,0.3628588616847992,-0.18349593877792358,bad
46,sphere,-0.6515198945999146,-0.4557567834854126,-0.05725759267807007,-0.9467179179191589,-0.2377047836780548,-0.21730536222457886,bad
47,sphere,-0.6477029323577881,-0.4214572012424469,-0.45274826884269714,-0.9129447937011719,-0.011487326584756374,-0.4079214334487915,bad
48,sphere,-0.6878567934036255,-0.06847302615642548,-0.48150181770324707,-0.7407674789428711,-0.3048180043697357,-0.5986228585243225,bad
49,sphere,-0.5509127378463745,-0.0485650897026062,-0.0053337812423706055,-0.8551874160766602,0.4123162031173706,0.31408584117889404,bad
50,sphere,-0.2506124675273895,-0.3016560673713684,0.22238504886627197,-0.22299274802207947,-0.4745756983757019,0.8514999151229858,bad
51,sphere,-0.45082026720046997,-0.16782021522521973,0.22166287899017334,-0.07250481843948364,0.572431743144989,0.8167405128479004,bad
52,sphere,-0.28942471742630005,-0.04056239128112793,0.0995015799999237,0.1656307578086853,0.5072442293167114,0.8457362055778503,bad
53,sphere,-0.14465278387069702,-0.295590877532959,0.23219747841358185,-0.09604257345199585,-0.9319700002670288,0.3495824933052063,bad
54,sphere,-0.2393445372581482,-0.36586427688598633,-0.5772550702095032,-0.8046855926513672,0.1440376490354538,-0.5759638547897339,bad
55,sphere,0.10788747668266296,-0.26201117038726807,-0.5754110217094421,0.5015527606010437,0.11077848821878433,-0.8580052852630615,bad
56,sphere,-0.1641475409269333,-0.10334601998329163,-0.6558055281639099,0.03722982853651047,0.5049252510070801,-0.8623597025871277,bad
57,sphere,-0.33305567502975464,-0.25530344247817993,-0.6252120733261108,-0.41708293557167053,-0.6640101075172424,-0.6205902099609375,bad
