,object,pos_x,pos_y,pos_z,nor_x,nor_y,nor_z,type
0,sphere,0.293964147567749,-0.19915714859962463,0.2041267454624176,0.5569598078727722,-0.5925850868225098,0.5819267630577087,bad
1,sphere,-0.17244389653205872,-0.25944674015045166,0.29642850160598755,-0.03375769406557083,0.33923882246017456,0.9400944113731384,bad
2,sphere,0.29019680619239807,0.2525484263896942,0.20986038446426392,0.878794252872467,-0.21304817497730255,0.42700234055519104,bad
3,sphere,-0.27931180596351624,0.3300328254699707,0.11031104624271393,-0.847409188747406,0.4780963361263275,0.23091453313827515,bad
4,sphere,-0.10590329766273499,-0.31869712471961975,-0.10251781344413757,-0.7329393625259399,0.33956214785575867,-0.5894891023635864,bad
5,sphere,0.34101977944374084,-0.2198300063610077,-0.17068302631378174,-0.13849513232707977,-0.4961594343185425,-0.857114315032959,bad
6,sphere,-0.2050301432609558,0.2287852168083191,-0.15701201558113098,-0.13100799918174744,-0.5275092720985413,-0.8393871784210205,bad
7,sphere,0.177977055311203,0.2772881090641022,-0.2255951166152954,0.2893143892288208,0.4867047369480133,-0.824266791343689,bad
8,sphere,-0.00814846158027649,-0.0018565058708190918,0.44439882040023804,-0.03665277734398842,-0.24974781274795532,0.9676169753074646,bad
9,sphere,0.03680276870727539,-0.035335272550582886,-0.39342498779296875,-0.12327652424573898,0.9152510166168213,-0.38356006145477295,bad
10,sphere,0.08114856481552124,0.4319412112236023,0.09646815061569214,-0.032832298427820206,0.9613542556762695,-0.273349791765213,bad
11,sphere,-0.08450976014137268,-0.4876279830932617,-0.02337130904197693,-0.4383593499660492,-0.7737431526184082,-0.4573429524898529,bad
12,sphere,0.3733392059803009,0.029865115880966187,-0.08649873733520508,0.8267679810523987,-0.2585652768611908,-0.49959856271743774,bad
13,sphere,-0.4203263223171234,0.07586178183555603,-0.00671812891960144,0.3997463583946228,0.915507435798645,0.04526548087596893,bad
14,sphere,-0.006815969944000244,-0.0690259039402008,0.27925994992256165,0.3106062114238739,-0.935979425907135,0.16572986543178558,bad
15,sphere,-0.29141494631767273,-0.13042354583740234,0.23094701766967773,-0.23242774605751038,-0.9298591613769531,0.28520068526268005,bad
16,sphere,0.041728824377059937,0.5173074007034302,0.41425374150276184,0.23624436557292938,0.7802451848983765,0.5791423916816711,bad
17,sphere,0.5250189304351807,0.13627654314041138,0.2604672908782959,0.8202130794525146,0.36383071541786194,0.4414496123790741,bad
18,sphere,-0.17243117094039917,-0.15935072302818298,-0.5205025672912598,-0.8745471239089966,-0.33855581283569336,-0.34719914197921753,bad
19,sphere,0.31010523438453674,0.033398568630218506,-0.35652434825897217,0.8955748677253723,0.36356738209724426,-0.25644609332084656,bad
20,sphere,0.05852574110031128,0.1356915384531021,-0.21675172448158264,0.32380548119544983,-0.058691028505563736,-0.9443015456199646,bad
21,sphere,-0.33666473627090454,-0.025058984756469727,-0.28736355900764465,-0.6636849641799927,-0.06386538594961166,-0.745280921459198,bad
22,sphere,0.4742049276828766,0.3857450485229492,0.012048721313476562,0.7106961607933044,0.5770053863525391,0.402461975812912,bad
23,sphere,-0.5442721247673035,0.2612128257751465,-0.11674726009368896,-0.9154961109161377,0.3763066828250885,-0.14233829081058502,bad
24,sphere,-0.34576281905174255,-0.2619917392730713,0.0035785436630249023,-0.791488528251648,-0.6075915694236755,0.06616928428411484,bad
25,sphere,0.47181281447410583,-0.5104849338531494,0.08918631076812744,0.6993216276168823,-0.5316228270530701,0.47783493995666504,bad
26,sphere,0.14012199640274048,-0.19732734560966492,0.44074952602386475,0.19530729949474335,-0.5934107899665833,0.7808449268341064,bad
27,sphere,-0.22971418499946594,-0.04581621289253235,0.41202977299690247,0.39712759852409363,-0.48992085456848145,-0.7760587930679321,bad
28,sphere,-0.1875302493572235,0.16968125104904175,0.3736422657966614,-0.7939457893371582,-0.2744866907596588,0.5425006747245789,bad
29,sphere,0.1534249186515808,0.1783197522163391,0.41249850392341614,0.6115955710411072,0.4153849482536316,0.6733545660972595,bad
30,sphere,-0.23797664046287537,-0.23518106341362,-0.11919191479682922,-0.4609372913837433,-0.8077592253684998,-0.3675074875354767,bad
31,sphere,0.22779586911201477,-0.10266202688217163,-0.413135290145874,0.14487579464912415,-0.5439366698265076,-0.8265252113342285,bad
32,sphere,0.19988113641738892,0.14806652069091797,-0.40772485733032227,-0.04102576896548271,-0.5200132727622986,-0.8531723618507385,bad
33,sphere,-0.06734555959701538,0.08893784880638123,-0.424088716506958,0.5013877749443054,0.08186455816030502,-0.861341118812561,bad
34,sphere,-0.1347159445285797,0.3142915368080139,-0.15634873509407043,-0.16444195806980133,0.053156778216362,-0.9849534034729004,bad
35,sphere,0.18705874681472778,0.4116534888744354,-0.16658702492713928,-0.02182244323194027,0.9619993567466736,-0.2721782922744751,bad
36,sphere,0.22956505417823792,0.3078104853630066,0.20386621356010437,0.4341204762458801,0.8898341059684753,-0.140480175614357,bad
37,sphere,-0.2123250663280487,0.2808842957019806,0.056760936975479126,-0.2324988692998886,0.9723562598228455,-0.021625958383083344,bad
38,sphere,0.2308027148246765,-0.4150486886501312,-0.1852896511554718,-0.10270904004573822,-0.6627407670021057,-0.7417718172073364,bad
39,sphere,-0.1067458987236023,-0.3557305335998535,-0.12256559729576111,0.07702158391475677,-0.9917145371437073,-0.10281065106391907,bad
40,sphere,-0.15915057063102722,-0.4028130769729614,0.23248836398124695,-0.6494746208190918,-0.5745854377746582,0.49803054332733154,bad
41,sphere,0.18427202105522156,-0.33498790860176086,0.18355020880699158,0.5324772596359253,-0.5815562009811401,0.6150286793708801,bad
42,sphere,0.39423730969429016,-0.3141622543334961,-0.23305091261863708,0.5847348570823669,-0.49156296253204346,-0.6453301310539246,bad
43,sphere,0.3957144320011139,-0.033850640058517456,0.1199987530708313,0.1664791703224182,-0.9299681186676025,0.3277866244316101,bad
44,sphere,0.41536012291908264,0.18294739723205566,0.16756144165992737,0.8241490721702576,0.5662156939506531,0.013347717933356762,bad
45,sphere,0.4065609276294708,0.16472086310386658,-0.07902005314826965,0.73544842004776,0.052985213696956635,-0.6755059361457825,bad
46,sphere,-0.40988385677337646,-0.16396474838256836,0.08256605267524719,-0.8735514879226685,0.1181831881403923,0.4721658527851105,bad
47,sphere,-0.4629787504673004,-0.2647024393081665,-0.11980605125427246,-0.9814388155937195,-0.007456980179995298,0.19163033366203308,bad
48,sphere,-0.28717806935310364,0.20446321368217468,-0.042123943567276,-0.7762656807899475,-0.1183948963880539,-0.6191883087158203,bad
49,sphere,-0.35956239700317383,0.1866740584373474,0.15394121408462524,-0.47756427526474,0.4291478395462036,0.7666580080986023,bad
50,sphere,0.01484021544456482,-0.19719406962394714,0.3693890869617462,-0.15840469300746918,-0.9823669791221619,-0.09931281208992004,bad
